Source,Target
4577782,2801851002
82497590,129975664
68956291,114017466
73613424,204465549
90610280,153718931
14243506,116067653
65837984,166825849
65837984,114832834
76835614,163770644
90610280,126307644
47720641,161296585
25217355,114832834
848706,76214153
24185976,124227911
68956291,129902397
9617848,150229711
881427289,1282311441
39555362,153473198
66862912,4210119109
74775410,204308271
25217355,165733156
881766915,4210140884
9842412,58956616
90610280,108290504
12097938,113940042
82497590,142263535
9842412,57206974
76903346,142606810
60134161,2801851002
887968799,4210089966
38877650,204308271
94624287,200777214
65837984,116953780
9617848,926574661
4575257,2801952686
32389192,162608824
9842412,33849332
76903346,103163165
94624287,113306721
51556381,194450716
32389192,204983213
22465464,153297377
921990950,1292875679
39422238,113306721
32389192,190082696
921990950,2801280572
39422238,163770644
82497590,102197404
83816512,205349734
90610280,887064364
18014758,149213910
82497590,100930933
83816512,201537933
9842412,25217355
83816512,200296433
39343248,204308271
24943067,110200422
4654613,160993911
65837984,129975664
74656192,106165777
4654613,11701301
94624287,150229711
39422238,161296585
70640408,174216632
26092322,173911158
913481162,2799503643
65837984,125749732
24354313,145487455
913481162,4210117453
32597200,115592961
9842412,35440088
90610280,2738703131
76903346,114017466
93860229,185443292
13469542,1334819555
4654613,165733156
90610280,181343428
94624287,122140584
73613424,4210155236
94624287,4210140884
62318514,103163165
18014758,113306721
72951846,2801851002
37461747,174216632
9617848,113940042
32625721,162608824
59270414,114017466
68956291,185443292
83519826,277688954
70640408,135598925
65837984,195460627
8087733,59270414
65837984,193662353
14243506,1321296531
37461747,1289490764
62318514,146416000
76903346,193531525
1850255,114395901
28022161,1282105669
82497590,177725633
90267481,162868743
52099693,194450716
1850255,12315562
4577782,32625721
27357992,100066346
205237279,1335113835
79817857,115592961
72951846,196699116
4575257,4210117453
70931966,177477856
59270414,122140584
37461747,161103922
76569877,142606810
95674353,106165777
76903346,205349734
25254941,153648349
84392919,4210089966
47508984,115592961
98677209,115592961
4577782,16733864
82497590,192619145
4577782,25254941
63634437,204983213
5124864,47251452
52099693,1321296531
72951846,204824540
92446798,200296433
99065089,913958620
82497590,170215575
82497590,157485424
70931966,139660479
4577782,155660961
58956616,205237279
8087733,158842170
82497590,154526488
76569877,1316535847
24354313,181647926
9617848,131249849
865915315,1282311441
8961855,73613424
25217355,1321296531
25217355,1306266525
24603500,183519381
63966007,153473198
25217355,1289490764
8087733,184840846
15057530,107672454
32597200,194450716
4577782,174216632
76569877,1288882113
70640408,150744194
65837984,190082696
4577782,153473198
70640408,139660479
92403157,190082696
15057530,1327163397
26092322,1289243028
24185976,107672454
38877650,107639228
21491767,168719708
38877650,114531698
80281795,191208505
27804330,100066346
15057530,149899117
73613424,114457229
32625721,124227911
21491767,184840846
73613424,126307644
90267481,203951103
861853513,1289490764
24354313,184565670
24185976,121748325
96673099,129975664
27357992,129902397
59270414,4210119109
69737025,125839683
16609230,145872427
5388228,14243506
59270414,189158943
4068193,1334819555
82880672,150744194
177725633,1321296531
9224756,36234482
91807558,149213910
75951250,161296585
158842170,1321296531
34352273,205349734
71267560,125839683
83019370,103163165
148366613,1327163397
55732556,203951103
52418104,166825849
97565354,174216632
79817857,191208505
173304897,1289243028
9224756,157485424
79817857,1313323035
75951250,1282311441
159385669,1334627681
7877124,74775410
76198965,1288882113
75951250,205237279
7877124,126520041
91807558,155781252
92403157,100066346
34809795,155781252
173911158,1334819555
24354313,1321296531
174306211,1292875679
148366613,1334627681
7877124,161296585
182534213,1327163397
98285908,189590672
4104125,153976015
181343428,1344073410
4432739,194450716
71052956,102197404
62916508,153473198
9360294,90610280
91807558,133731052
83019370,197347611
34809795,1282105669
91807558,132053463
149704539,1343551460
9224756,59553526
86987016,4210089966
25974101,1321296531
23923803,125839683
86987016,2802164966
52418104,155660961
8692664,169108374
3923682,165690674
44461941,135598925
180670191,1334627681
4432739,168719708
63190737,124357947
8961855,1316902750
86987016,1334819555
45084792,142606810
76214153,114531698
92403157,124227911
4104125,22299242
43439940,159385669
86987016,2801952686
3923682,161296585
71052956,183067930
98251732,1288214837
160993911,1327163397
4104125,172675005
172675005,1289490764
34809795,118347636
44260953,1343871089
4104125,1283280774
76198965,173304897
86987016,124357947
4104125,181647926
91807558,204824540
25974101,153297377
79817857,1335113835
4068193,193531525
9224756,170897317
25757504,195460627
142606810,1288882113
98251732,2801280572
16609230,141596103
55143463,204824540
145872427,1312222531
4068193,137902535
76198965,159385669
86987016,150468666
145847075,1327163397
71052956,150229711
86987016,145608581
165690674,1312222531
9224756,190082696
23946033,124357947
79817857,184840846
25757504,204722609
23946033,122140584
63135867,196699116
4068193,183519381
83019370,146416000
76198965,163770644
66862912,126744593
76198965,142606810
83019370,130442723
25757504,183519381
44461941,114017466
55143463,150229711
4068193,12097938
87445476,159385669
4104125,174216632
87445476,161046081
25757504,182534213
69737025,114832834
170215575,1283280774
3923682,205640436
82880672,159385669
3923682,202697423
91807558,2801952686
71052956,116953780
161103922,1289243028
16609230,126231945
44260953,157485424
4104125,2802164966
76198965,191208505
52418104,2799503643
91807558,891191580
166825849,1344073410
4104125,2801851002
9224756,23923803
83019370,129902397
44260953,139660479
27357992,162608824
59270414,193531525
161296585,1313323035
4575257,124227911
87445476,150729083
76198965,200296433
149899117,1288214837
44260953,1282105669
8692664,62318514
88273585,114017466
28290843,200296433
79817857,204983213
9842412,154570441
4575257,17145004
92403157,159176309
19880235,150229711
52418104,129975664
154526488,1286329397
4104125,149213910
98358874,115592961
65837984,1335113835
76214153,153976015
86501945,255234318
76214153,153648349
76214153,153297377
75027704,255234318
69552723,166825849
99542240,1330342723
91807558,116067653
76214153,150744194
59270414,1335113835
91807558,121934306
4104125,126307644
76214153,155781252
4575257,19894307
19880235,149704539
86501945,205237279
19880235,153297377
43406934,183519381
8692664,204824540
185163786,1334819555
43406934,191208505
151746483,1313323035
63135867,145847075
79817857,150744194
19894307,148366613
99542240,4210125099
23923803,100066346
88273585,148283060
83519826,114090438
191208505,1316902750
16609230,1299303238
8692664,205237279
76214153,161296585
36234482,113940042
69737025,142606810
82880672,124055696
9224756,84392919
96673099,1330342723
88273585,113306721
8692664,203951103
75027704,4210089966
17145004,133731052
76214153,135598925
8692664,52418104
75027704,166825849
79238269,203951103
87445476,2801851002
55732556,4210153126
88273585,159385669
70931966,1321296531
23946033,166825849
31512782,204722609
157485424,1292875679
7877124,219193219
55769427,150229711
9224756,75951250
96673099,2799503643
43406934,142606810
183935753,1286329397
190082696,1289490764
4104125,114457229
31512782,1334627681
98251732,159385669
9360294,194450716
69552723,192455969
21250087,116953780
82880672,126596746
98285908,1289490764
23946033,163770644
150229711,1316535847
4104125,135140700
86501945,2279609970
75027704,2801952686
5388228,182534213
4575257,11701301
63190737,1313323035
25974101,106165777
76134821,151746483
9842412,16733864
74656192,204308271
66862912,4210097159
9617848,158842170
76835614,116067653
881766915,1334819555
65837984,180923762
848706,1850255
39422238,115592961
9842412,32971472
25217355,162868743
90610280,103163165
18014758,150729083
44461941,255234318
76134821,148283060
71267560,106165777
73613424,162608824
153718931,1282311441
90610280,205274468
162608824,1288882113
70640408,190082696
44260953,1289490764
76835614,2279609970
162608824,1327163397
4577782,177725633
74775410,2279609970
9224756,100930933
163770644,1282311441
25217355,204983213
90610280,223532165
163770644,1286329397
76569877,2799853436
867280407,1321296531
848706,166825849
9617848,146416000
153718931,1313323035
38877650,161593684
71267560,161296585
73613424,160993911
23946033,140172145
32389192,191208505
87216513,170215575
9224756,79576946
9224756,82497590
22465464,114832834
4577782,192619145
76134821,162608824
4104125,183067930
44461941,3018483916
66862912,4210087915
76569877,4210117453
4104125,180923762
38877650,159176309
151746483,1344073410
83019370,124357947
150729083,1313323035
9617848,162868743
90610280,139264467
9224756,43439940
4104125,13469542
9224756,39555362
70640408,1327163397
9617848,200763008
76130692,1289490764
76198965,114395901
83019370,107672454
891191580,2799503643
38877650,190082696
4068193,1334627681
9224756,32597200
32389192,1313323035
4654613,32625721
891191580,1334819555
90610280,181547552
159385669,1289243028
148283060,1289490764
74775410,129902397
74775410,2801952686
71052956,181547552
76134821,1313323035
4104125,27804330
157485424,1313323035
76134821,114395901
44461941,169108374
913481162,1316902750
74775410,102134673
39422238,150744194
71052956,189590672
82497590,121797337
149704539,1289490764
9617848,1288882113
4104125,153648349
913958620,1292875679
84218800,113940042
76835614,196349391
63135867,149704539
73613424,4210117453
848706,68956291
82497590,135140700
4104125,165733156
39343248,115592961
154526488,1289243028
4577782,204465549
848706,83019370
150729083,1330342723
146416000,1335113835
4104125,107639228
25217355,139660479
66862912,165733156
23946033,162608824
90610280,188538660
65837984,157485424
24185976,141596103
9617848,174216632
38877650,195460627
66862912,150729083
73613424,180670191
76134821,204824540
4104125,106165777
45084792,168719708
82497590,135598925
45084792,163770644
63135867,161296585
32597200,149594827
159385669,1313323035
98704320,1313323035
44461941,200296433
73613424,192619145
4104125,100930933
98704320,1286329397
74775410,160993911
70640408,4210155236
39422238,1292875679
32389192,1288214837
38877650,205349734
159385669,1316902750
4104125,166825849
9617848,4210126298
73613424,185163786
76214153,197251160
4577782,115592961
32597200,203951103
65837984,2799503643
3923682,142606810
76214153,129902397
72951846,159385669
76569877,114457229
90267481,113306721
90267481,110200422
82497590,204824540
47251452,194450716
83519826,169521973
63190737,162608824
75027704,2802934949
47251452,191208505
184565670,1292875679
21370196,165733156
3923682,126596746
83019370,1334627681
8961855,891191580
200777214,1292875679
36243813,184565670
200777214,1288214837
75027704,200296433
132053463,1288214837
47251452,161593684
21370196,157485424
9617848,59270414
25757504,142606810
84884186,146399215
87445476,197251160
9360294,149594827
180670191,1292875679
82880672,148366613
4575257,2279609970
25254941,161046081
204722609,1313323035
4575257,1316902750
1850255,163770644
23946033,1288882113
1850255,168719708
4575257,205640436
37461747,124227911
45129253,4210087414
180923762,1289490764
4575257,204722609
75951250,148366613
181343428,1288214837
204308271,1282105669
4432739,189590672
83519826,180923762
66862912,196272386
181547552,1313323035
3923682,145847075
36243813,1343551460
181647926,1282105669
203951103,1292875679
76214153,157614274
72816309,150729083
200296433,1312222531
40120149,2801280572
74973139,204824540
2613432,204824540
4575257,134560555
63190737,205237279
8961855,204308271
153473198,1292875679
83519826,135598925
99542240,196272386
86501945,150729083
99542240,4210117453
62318514,1321296531
83519826,130701444
192455969,1344073410
99542240,200769079
86501945,114531698
47251452,122411786
192619145,1312222531
9617848,11701301
192619145,1334819555
86501945,115592961
82497590,2801280572
21370196,113940042
193662353,1288214837
21370196,114832834
99542240,913958620
9617848,28022161
195460627,1343871089
63190737,200763008
35440088,1289490764
88273585,122411786
72816309,153648349
26092322,113306721
62318514,204722609
86501945,204824540
47251452,150729083
26092322,114531698
83519826,157614274
4575257,25757504
72951846,134560555
3923682,36234482
83019370,4210126298
72951846,114531698
21250087,158842170
47251452,149594827
